"","control_1","control_2","control_3","gland_1","gland_2","gland_3","avg_ctrl","avg_seg7","ctrl_seg7_ratio","Protein_ID","Annotation","beta_seg7vC","padj_seg7vC","change"
"20",8.32417155923094,8.29515433859294,8.16768720762954,8.24371659440711,8.28170612878589,8.26514670924256,8.262,8.276,0.014,"Dcor_evm.model.contig_140_pilon.3","tRNA:m(4)X modification enzyme TRM13 homolog ",-0.0122110156751942,0.987852790919597,"not_sig"
"21",10.8838505270626,11.0096549351685,10.9026455010788,10.7590372223797,10.8578021829769,10.7781346114905,10.932,10.831,-0.101,"Dcor_evm.model.contig_140_pilon.4","Thioredoxin domain-containing protein 5 homolog",-0.164757702855638,0.267959084731493,"not_sig"
"22",9.64012536348621,9.55460130412667,9.6654248666508,9.58161465653411,9.54787347157028,9.49948578655256,9.62,9.532,-0.088,"Dcor_evm.model.contig_146_pilon.1","DNA polymerase subunit gamma-1, mitochondrial",-0.130221857696629,0.589567019413736,"not_sig"
"23",8.74744323650537,8.43269566690981,8.6815975992106,8.76375477646933,8.6952269705547,8.58690962294311,8.621,8.659,0.038,"Dcor_evm.model.contig_148_pilon.1","Arginine-glutamic acid dipeptide repeats protein",0.151161260511586,0.834803419526394,"not_sig"
"24",8.22502093879308,7.71437860070359,8.31971247093449,8.2236129985615,8.18973872113804,8.08412646438117,8.086,8.155,0.069,"Dcor_evm.model.contig_150_pilon.2","hypothetical protein",0.0650725697024297,0.978545748746082,"not_sig"
"25",10.5210052043689,10.5855410807051,10.4448325998597,10.6716765399313,10.6294963505579,10.6722921847112,10.517,10.644,0.127,"Dcor_evm.model.contig_153_pilon.2","CD151 antigen",0.180556668887555,0.210413911701398,"not_sig"
"26",8.27654754144687,8.35511147616755,8.35618345606394,8.3003529845695,8.22200565171302,8.36340684059369,8.329,8.269,-0.06,"Dcor_evm.model.contig_168_pilon.1","PREDICTED: uncharacterized protein LOC103312157, partial",-0.133334247008928,0.859052528762398,"not_sig"
"27",10.4911693315309,10.700432881091,10.5805933463307,10.4140967802336,10.4843884022621,10.5258286532531,10.591,10.498,-0.093,"Dcor_evm.model.contig_169_pilon.1","PREDICTED: dnaJ homolog subfamily C member 30-like",-0.152814959457697,0.452940584068335,"not_sig"
"28",8.67462309055229,8.19830015393462,8.54896265090106,8.42641557579346,8.39279898886088,8.35633840126121,8.474,8.381,-0.093,"Dcor_evm.model.contig_23_pilon.1","hypothetical protein",-0.37988265710504,0.693472057759583,"not_sig"
"29",9.24002739397346,9.3905008818968,9.30456034193585,9.35917650288796,9.28801709694963,9.41089249452691,9.312,9.329,0.017,"Dcor_evm.model.contig_26_pilon.1","Probable ATP-dependent RNA helicase pitchoune",0.0769444492613947,0.81956066715476,"not_sig"
"30",9.07959177789312,8.06763187828176,9.6253371726533,9.7171467474817,9.53227886005478,9.17681120481191,8.924,9.414,0.49,"Dcor_evm.model.contig_30_pilon.1","PREDICTED: plasticin",0.740565416304589,0.61577003387829,"not_sig"
"31",8.17695539980976,8.30405854259939,8.21395748976055,8.10211476890149,8.15548960736052,8.18677936281687,8.232,8.166,-0.066,"Dcor_evm.model.contig_35_pilon.1","hypothetical protein",-0.418965151024858,0.579634366666592,"not_sig"
"32",9.89099107938041,9.54213850301239,9.46028968732324,9.09110353572375,8.77530776355023,10.3479766749522,9.631,9.3,-0.331,"Dcor_evm.model.contig_37_pilon.1","hypothetical protein",-0.078626334794141,0.957709815175089,"not_sig"
"33",9.49362153350367,9.65012765198048,9.71003309362462,9.8167491017146,9.94060613035166,9.97068772585679,9.618,9.951,0.333,"Dcor_evm.model.contig_40_pilon.1","Midasin",0.457192454151197,0.0250073149887201,"other"
"34",8.85075672001997,8.62177664713783,8.69570513818078,8.76036246961777,8.94449068055455,8.92729069360202,8.723,8.939,0.216,"Dcor_evm.model.contig_47_pilon.1","hypothetical protein",0.382892996539043,0.399381495153448,"not_sig"
"35",8.89195806124121,9.13590368439266,9.06207136617684,8.98196720324114,9.15371061601946,9.06560607133942,9.03,9.124,0.094,"Dcor_evm.model.contig_49_pilon.12","Protein CREBRF homolog",0.0766390034952361,0.876953565724862,"not_sig"
"36",8.05471333991403,7.95944993985782,8.04846578312534,8.075713891346,8.02452334559943,8.15806232719855,8.021,8.069,0.048,"Dcor_evm.model.contig_49_pilon.15","hypothetical protein",0.411185534695862,0.69920113060324,"not_sig"
"37",8.80780094964267,8.87555938962908,8.85441002584967,8.6447878393908,8.69939724504943,8.85861159061837,8.846,8.752,-0.094,"Dcor_evm.model.contig_49_pilon.16","Raf homolog serine/threonine-protein kinase Raf",-0.278315300665739,0.518931866763628,"not_sig"
"38",8.22502093879308,8.2769671953876,8.27311754794416,8.38507934828977,8.59358390517229,8.34198100597792,8.258,8.51,0.252,"Dcor_evm.model.contig_49_pilon.18","Kynurenine--oxoglutarate transaminase 3",0.748853440427751,0.186408631247729,"not_sig"
"39",8.24764004746419,8.18767831930449,8.19590495742252,7.9964733712597,7.9612314801268,7.91800402966925,8.21,7.947,-0.263,"Dcor_evm.model.contig_49_pilon.19","Kynurenine--oxoglutarate transaminase 3",-1.53475376481622,0.00994306699137284,"other"
"40",8.99750573788749,8.68920317110952,8.87013160333634,8.88768933750574,8.81297809945279,8.75471590333025,8.852,8.794,-0.058,"Dcor_evm.model.contig_49_pilon.22","Protein CREBRF homolog",-0.10159820414789,0.863912193944193,"not_sig"
"41",8.00950597913366,8.02475329068169,7.93502593674672,8.00724944119404,8.05821353544216,8.04855896390995,7.99,8.055,0.065,"Dcor_evm.model.contig_49_pilon.23","glycine N-acyltransferase, partial",0.327742000335652,0.771741632126848,"not_sig"
"42",8.32417155923094,8.10677723418063,8.17725479616172,8.25675522956771,8.01266261687088,8.19602806849182,8.203,8.074,-0.129,"Dcor_evm.model.contig_49_pilon.29","Kynurenine--oxoglutarate transaminase 3",-0.226776062524158,0.849212366789001,"not_sig"
"43",9.40700840263849,9.5936763914646,9.39596855765395,9.51237175962043,9.49242302727832,9.44427499642793,9.466,9.476,0.01,"Dcor_evm.model.contig_53_pilon.1","General transcription factor IIF subunit 2",0.0281249141081068,0.936425623494765,"not_sig"
"44",8.91195467754675,8.81095948849477,8.77186431851714,8.77720597558842,8.88773178525506,8.87427531508614,8.832,8.883,0.051,"Dcor_evm.model.contig_58_pilon.1","Probable 28S ribosomal protein S25, mitochondrial",0.0312777563228588,0.949670527356049,"not_sig"
"45",9.97878920581691,9.14639332665307,9.58395143880316,9.97659081338545,9.55559900624894,9.98159833935836,9.57,9.698,0.128,"Dcor_evm.model.contig_70_pilon.1","Catalase",0.377357027140712,0.58583172223629,"not_sig"
"46",8.02127709769519,7.94112497086192,7.96677718685841,7.9964733712597,8.01266261687088,8.09539486172613,7.976,8.04,0.064,"Dcor_evm.model.contig_72_pilon.2","hypothetical protein",0.408652052025575,0.722427994003306,"not_sig"
"47",10.5920391162164,10.5231465116716,10.8001250512914,10.7910361361758,10.8862531921123,10.6264498170561,10.638,10.8,0.162,"Dcor_evm.model.contig_73_pilon.1","Mitochondrial import receptor subunit TOM70",0.162353517872462,0.562280940003609,"not_sig"
"48",8.96347993892068,8.96130859122177,8.97041852966353,9.12040688439655,9.14832432005709,9.04924976105152,8.965,9.115,0.15,"Dcor_evm.model.contig_78_pilon.1","Probable ATP-dependent RNA helicase pitchoune",0.30931701595943,0.201414173392426,"not_sig"
"49",9.11298985581451,9.00960567489223,8.97395534904207,9.01162110438365,8.95419536419008,8.98476604328775,9.032,8.964,-0.068,"Dcor_evm.model.contig_85_pilon.1","DDB1- and CUL4-associated factor 12",-0.111942109029023,0.76299727330595,"not_sig"
"50",10.0547235151562,9.93056417558781,9.9465976436575,9.95947618352616,9.90136255574425,9.82181393654903,9.977,9.875,-0.102,"Dcor_evm.model.contig_87_pilon.1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related",-0.124008431579131,0.600010127785218,"not_sig"
"51",16.5230441560012,17.2027840430488,16.6607206378368,16.4478574293808,16.7662124408984,16.8649289537669,16.796,16.799,0.003,"Dcor_evm.model.contig_88_pilon.1","Ferritin subunit",-0.12309397273416,0.776917477516978,"not_sig"
"52",9.45929090145325,9.29328694777854,9.37126207294857,9.34533518232121,9.2759837473767,9.29428063218048,9.375,9.282,-0.093,"Dcor_evm.model.contig_89_pilon.1","Lysosomal acid phosphatase",-0.133197639208949,0.659443167836536,"not_sig"
"53",9.60596673709338,9.79988420798161,9.59858993717118,9.5499985604068,9.66794007774722,9.8917105355314,9.668,9.743,0.075,"Dcor_evm.model.contig_89_pilon.2","Probable N-acetylgalactosaminyltransferase 9",0.0633972888707707,0.886633222776173,"not_sig"
"54",8.78560368158734,8.90203453069616,8.81811311356426,8.89365204781513,8.8385175597633,8.98825733385398,8.835,8.888,0.053,"Dcor_evm.model.contig_92_pilon.1","Mediator of RNA polymerase II transcription subunit 17",0.175496817220965,0.668537272586498,"not_sig"
"55",8.98525729470971,9.43224134811053,9.04566913846538,8.51190783360051,8.75198421010515,8.79759850639853,9.154,8.767,-0.387,"Dcor_evm.model.contig_94_pilon.1","Alpha-N-acetylglucosaminidase",-1.11505040526285,0.0129220481556114,"other"
"56",8.87156546439877,8.82984498686517,8.81399740949951,9.05846664835322,9.02580769796083,8.97422344684081,8.838,9.009,0.171,"Dcor_evm.model.contig_95_pilon.1","ATP-dependent RNA helicase DHX33",0.422028254945289,0.0790070085439429,"not_sig"
"57",9.06823334935565,8.76709348479565,8.85441002584967,8.85425849383568,8.77145946762467,8.7459056827619,8.897,8.763,-0.134,"Dcor_evm.model.contig_97_pilon.1","uncharacterized protein LOC112680643",-0.279239742559004,0.571726886711127,"not_sig"
"58",8.55300863839709,8.35511147616755,8.52660085612359,8.53847258956606,8.48362079908375,8.46800695476928,8.478,8.478,0,"Dcor_evm.model.contig_97_pilon.2","uncharacterized protein LOC114246253 isoform X2",0.0434445905540907,0.952074238420173,"not_sig"
"59",9.06537549170456,8.82044710794009,8.86230124921792,9.08365644754449,8.90136839061421,8.88970238826481,8.916,8.897,-0.019,"Dcor_evm.model.contig_97_pilon.3","uncharacterized protein LOC111886563, partial",0.0920135501962228,0.870485478597937,"not_sig"
"60",10.5663814054524,10.3338238073451,10.4883623197826,10.5395930573103,10.625155464467,10.674170126132,10.463,10.641,0.178,"Dcor_evm.model.contig_97_pilon.4","hypothetical protein",0.190685636909644,0.357497027669751,"not_sig"
"61",9.76836219282238,9.62924951749409,9.74761196686959,9.88873445347003,9.95626887019801,9.86147833873853,9.715,9.925,0.21,"Dcor_evm.model.contig_97_pilon.5","hypothetical protein",0.287691622259158,0.104935095785382,"not_sig"
"62",8.09568848355223,8.00943058745679,8.06063529242201,8.32400205685556,8.26731597976984,8.24860201266895,8.055,8.261,0.206,"Dcor_evm.model.hic_scaffold_10_pilon.10","hypothetical protein",1.16168113873139,0.0297455933515242,"other"
"63",9.1320238101904,8.45446253034329,8.94894715574669,9.55504343994172,8.98904010861646,9.32060792275922,8.845,9.1,0.255,"Dcor_evm.model.hic_scaffold_10_pilon.13","Venom acid phosphatase Acph-1",0.897534222622017,0.206957576967226,"not_sig"
"64",7.91465943532387,7.71437860070359,7.95126820731623,8.04769756210547,7.84596071481394,8.00980500290018,7.86,7.901,0.041,"Dcor_evm.model.hic_scaffold_10_pilon.14","Venom acid phosphatase Acph-1",0.857669573359096,0.654424292804064,"not_sig"
"65",8.85075672001997,8.90638171799103,8.92333289190798,9.42238622825674,9.2759837473767,9.32839453386521,8.893,9.293,0.4,"Dcor_evm.model.hic_scaffold_10_pilon.15","Venom acid phosphatase Acph-1",0.941238240269542,1.25990583885558e-06,"other"
"66",8.39872664277356,8.52944145127903,8.37024679910797,8.44624959017355,8.52023277075462,8.50379285173392,8.433,8.515,0.082,"Dcor_evm.model.hic_scaffold_10_pilon.16","Venom acid phosphatase Acph-1",0.192105736108393,0.754505426174611,"not_sig"
"67",9.37891468778216,9.31155676400395,9.29129676436806,9.8612042195457,9.8760457026272,9.83053871128308,9.327,9.861,0.534,"Dcor_evm.model.hic_scaffold_10_pilon.17","Venom acid phosphatase Acph-1",0.886493270864256,5.13972830003054e-11,"other"
"68",11.1722267722235,11.2381567677358,11.1189165777248,11.3769169925461,11.3719536885995,11.5458088814008,11.176,11.43,0.254,"Dcor_evm.model.hic_scaffold_10_pilon.18","Venom acid phosphatase Acph-1",0.299168372502455,0.0252524324986496,"other"
"69",8.24019491644974,8.02475329068169,8.32716570049022,8.46079227050496,7.74239566717969,8.30469456382524,8.197,7.93,-0.267,"Dcor_evm.model.hic_scaffold_10_pilon.19","Venom acid phosphatase Acph-1",0.180375728373148,0.935606997218454,"not_sig"
"70",11.989036993567,12.0260702062326,11.9681992740377,10.8090949340075,11.1413300312894,10.9708760448195,11.994,11.085,-0.909,"Dcor_evm.model.hic_scaffold_10_pilon.20","Venom acid phosphatase Acph-1",-1.16553623672665,7.3932384317431e-17,"other"
"71",9.89974516496605,9.76033719746776,9.72707823191097,10.1105943396085,9.89988662293485,9.96283962849583,9.796,9.921,0.125,"Dcor_evm.model.hic_scaffold_10_pilon.23","Tetratricopeptide repeat protein 21B",0.296437055288288,0.18868612833682,"not_sig"
"72",9.76191957839268,10.1883775793932,9.90288269991999,9.73184993379873,9.82703524717717,9.93097806678004,9.951,9.862,-0.089,"Dcor_evm.model.hic_scaffold_10_pilon.24","Putative odorant receptor 92a",-0.196424773761204,0.618002220314434,"not_sig"
"73",8.29051589982169,8.00943058745679,8.10629773781791,8.075713891346,7.98782235929675,8.02312973028136,8.135,8,-0.135,"Dcor_evm.model.hic_scaffold_10_pilon.32","Aminopeptidase N",-0.713454450489383,0.503484182522829,"not_sig"
"74",10.9376621036241,11.1682827784999,10.1919933894653,10.2682703488227,9.29040920867232,9.84609918485768,10.766,9.476,-1.29,"Dcor_evm.model.hic_scaffold_10_pilon.33","Aminopeptidase N",-1.31101423047138,0.0147510347111914,"other"
"75",12.8380670294386,13.0980671768139,12.8677690872467,12.5854968446042,12.8105418441057,12.6314138602412,12.935,12.751,-0.184,"Dcor_evm.model.hic_scaffold_10_pilon.34","PREDICTED: uncharacterized protein LOC108560920",-0.274628791052803,0.112750547677148,"not_sig"
"76",10.3546096455993,10.3625067863296,10.2364241340613,10.8979484411019,10.607656011612,10.9166326597305,10.318,10.711,0.393,"Dcor_evm.model.hic_scaffold_10_pilon.37","Thiamin pyrophosphokinase 1",0.64179591346447,0.000274786077308707,"other"
"77",17.2905234643823,17.6839912566134,17.4787916758976,16.2639543641694,16.288602018639,16.5383608298723,17.484,16.372,-1.112,"Dcor_evm.model.hic_scaffold_10_pilon.38","Troponin T, skeletal muscle",-1.12791246904293,3.92753583800391e-13,"other"
"78",11.6523137581908,11.7688216894638,11.6405311839906,11.7694558905947,11.9430727959808,11.809818552979,11.687,11.899,0.212,"Dcor_evm.model.hic_scaffold_10_pilon.39","Coatomer subunit beta",0.172772111679522,0.25459939605958,"not_sig"
"79",12.0195771691118,11.619143224809,11.9209364745253,11.7942954508979,11.8807915788452,11.6510082593239,11.853,11.804,-0.049,"Dcor_evm.model.hic_scaffold_10_pilon.40","uncharacterized protein LUCCR_70950",-0.094475352929513,0.765364006739201,"not_sig"
"80",11.8382136286678,12.2701701429858,11.9256165813589,11.994903050995,12.1843602960312,12.2633490408255,12.011,12.211,0.2,"Dcor_evm.model.hic_scaffold_10_pilon.41","Proteasome subunit alpha type-2",0.140321254269488,0.660474880497615,"not_sig"
"81",11.5467783661054,11.6922454284511,11.6151311878267,11.8970175433133,11.7729055413165,11.8612477367604,11.618,11.802,0.184,"Dcor_evm.model.hic_scaffold_10_pilon.42","T-complex protein 1 subunit eta",0.253224502615,0.0321252600145683,"other"
"82",9.11846091949591,9.16708766295695,8.87790224993683,8.82923253876465,8.64805419469139,8.75032094756032,9.054,8.682,-0.372,"Dcor_evm.model.hic_scaffold_10_pilon.45","Corticotropin-releasing factor-binding protein",-0.748797896083729,0.0327676258062453,"other"
"83",8.90200467071916,8.56759090507307,8.97748050008062,9.36506037366261,9.44285039429783,9.16794877468134,8.816,9.351,0.535,"Dcor_evm.model.hic_scaffold_10_pilon.48","RNA-binding protein Musashi homolog 2",1.06427234568346,0.00861553495238807,"other"
"84",8.78933832989075,8.96951083261628,8.80154649444868,8.7535416984994,8.74408194961996,8.85068810151956,8.853,8.78,-0.073,"Dcor_evm.model.hic_scaffold_10_pilon.49","PREDICTED: transmembrane protein 126A",-0.180835053952276,0.694635232500436,"not_sig"
"85",9.25224112876751,9.16366448894443,9.15572682939014,9.03529431152967,9.03779247300036,8.88201787487465,9.191,8.986,-0.205,"Dcor_evm.model.hic_scaffold_10_pilon.50","hypothetical protein",-0.429036797102195,0.100496077277937,"not_sig"
"86",10.2397054365145,10.025553717089,10.1350331236678,9.84118291969225,9.99119829068403,9.79349908005284,10.133,9.925,-0.208,"Dcor_evm.model.hic_scaffold_10_pilon.51","AMMECR1-like protein",-0.379453689970334,0.0620615702300397,"not_sig"
"87",8.58154663210849,7.97686602711398,8.68632420479836,8.83239514280073,8.84211334406788,8.6281157177961,8.415,8.771,0.356,"Dcor_evm.model.hic_scaffold_10_pilon.52","Carbonic anhydrase 2",0.869367098780104,0.447909971953962,"not_sig"
"88",8.73569250899472,7.90107540310939,8.77186431851714,8.8573434709415,8.75198421010515,8.64308241596888,8.47,8.716,0.246,"Dcor_evm.model.hic_scaffold_10_pilon.53","Carbonic anhydrase 2",0.539468363031528,0.731482425840465,"not_sig"
"89",8.43888481699688,8.17684982044847,8.25679474684673,8.48443814329798,8.35561830902259,8.44320191942587,8.291,8.385,0.094,"Dcor_evm.model.hic_scaffold_10_pilon.54","Vang-like protein 2",0.493906868750068,0.499475392256739,"not_sig"
"90",9.36572653931093,9.65701218507758,9.40813672495909,9.54831244113455,9.56327756151179,9.60103057454627,9.477,9.576,0.099,"Dcor_evm.model.hic_scaffold_10_pilon.56","Geranylgeranyl pyrophosphate synthase",0.151970617650938,0.676444093421192,"not_sig"
"91",10.2676836351551,10.4374880559953,10.2593752870392,10.6635923468485,10.5390851822073,10.4973689024309,10.322,10.525,0.203,"Dcor_evm.model.hic_scaffold_10_pilon.57","CAAX prenyl protease 1 homolog",0.325249965008001,0.0578487437265567,"not_sig"
"92",11.6766071304095,12.0066971058642,11.6789625529667,11.5321067867256,11.8825885396849,11.7263592467907,11.787,11.831,0.044,"Dcor_evm.model.hic_scaffold_10_pilon.58","Phospholipase D3",-0.083957848797678,0.806611650616633,"not_sig"
"93",10.370122444905,10.6790575230044,10.4169166592409,10.4184972336085,10.4274518469808,10.4128517560135,10.489,10.423,-0.066,"Dcor_evm.model.hic_scaffold_10_pilon.59","RNA-binding protein 1",-0.0989575664118893,0.735469070739776,"not_sig"
"94",8.1149095678361,8.09408694709282,8.00971977230109,8.05723385502899,8.02452334559943,8.12770183070375,8.073,8.059,-0.014,"Dcor_evm.model.hic_scaffold_10_pilon.60","hypothetical protein",-0.0256961725770233,0.983072608425854,"not_sig"
"95",8.07565878101694,8.26767388627881,8.15794686828575,8.075713891346,8.05821353544216,8.04855896390995,8.167,8.055,-0.112,"Dcor_evm.model.hic_scaffold_10_pilon.61","Glutathione S-transferase 1, isoform C",-0.623621868525223,0.455910990033353,"not_sig"
"96",9.69737435957935,9.26219937717634,9.5712683760621,8.7079714165286,8.54540639557716,9.27820056271019,9.51,8.79,-0.72,"Dcor_evm.model.hic_scaffold_10_pilon.62","Neutral alpha-glucosidase AB",-1.26250591858541,0.0387523231405136,"other"
"97",9.77157162374944,9.8242603572113,9.61100455414542,10.0441019416286,9.77775062442169,9.85637181887971,9.736,9.804,0.068,"Dcor_evm.model.hic_scaffold_10_pilon.63","Glutathione S-transferase D1",0.247058623781577,0.402288269462234,"not_sig"
"98",10.2498434654392,10.286080710905,10.2831921150962,10.4626019009984,10.4042102483553,10.2291241731462,10.273,10.346,0.073,"Dcor_evm.model.hic_scaffold_10_pilon.64","Protein Aster-B",0.131178751437086,0.572859770853436,"not_sig"
"99",11.0157004967089,10.875723038292,10.9153478523384,10.7493632681712,10.9553153089001,10.6694705491022,10.936,10.86,-0.076,"Dcor_evm.model.hic_scaffold_10_pilon.65","PREDICTED: nucleolar and coiled-body phosphoprotein 1-like",-0.172985884916265,0.455054887375144,"not_sig"
"100",11.407926440053,11.0988037879542,11.1974891953539,11.2929740695983,10.9926471507287,11.0289675462087,11.235,11.005,-0.23,"Dcor_evm.model.hic_scaffold_10_pilon.66","Organic cation transporter protein",-0.153121901321121,0.60918103783101,"not_sig"
"101",10.4836093362009,10.6174124230062,10.4700285480108,10.3972463883226,10.4443834063921,10.4218762576243,10.524,10.437,-0.087,"Dcor_evm.model.hic_scaffold_10_pilon.67","E3 UFM1-protein ligase 1 homolog",-0.136068039552689,0.440310964930432,"not_sig"
"102",10.0005407264805,10.3489225445134,10.2235053974108,9.75071879909025,10.0171491842881,9.7645591175673,10.191,9.933,-0.258,"Dcor_evm.model.hic_scaffold_10_pilon.68","Monocarboxylate transporter 10",-0.508138801651183,0.0532459028116351,"not_sig"
"103",9.88659228756842,10.601567551435,9.94977947702556,9.96928275549618,9.97175019050403,12.480987812074,10.146,10.808,0.662,"Dcor_evm.model.hic_scaffold_10_pilon.70","Trypsin",1.45219685501524,NA,"not_tested"
"104",10.9808815567268,11.7435783229059,11.132543316168,11.1768648126166,10.6329593945714,13.4350259206793,11.286,11.567,0.281,"Dcor_evm.model.hic_scaffold_10_pilon.71","Trypsin-7",1.07512121495303,0.509433835430256,"not_sig"
"105",11.8294326636248,12.8722925976698,12.6089805945965,10.8929474041961,10.4123385775721,14.1439948084095,12.437,11.656,-0.781,"Dcor_evm.model.hic_scaffold_10_pilon.72","Trypsin-2",0.318467627867096,0.900378102156705,"not_sig"
"106",8.26226260711772,7.90107540310939,8.54896265090106,8.00724944119404,7.82463224606118,7.96685357109698,8.237,7.872,-0.365,"Dcor_evm.model.hic_scaffold_10_pilon.75","Trypsin-5",-2.06211784869088,0.0974989065555154,"not_sig"
"107",11.6601821149291,10.7565723855529,11.0996168809112,10.8024334487565,9.88503634229201,10.8470090659323,11.172,10.206,-0.966,"Dcor_evm.model.hic_scaffold_10_pilon.76","Trypsin-1",-0.793103931878073,0.149796605311934,"not_sig"
"108",11.407926440053,11.555528030888,11.0694577802257,10.6643292025911,10.350179105734,10.4207514035987,11.344,10.374,-0.97,"Dcor_evm.model.hic_scaffold_10_pilon.77","Hypodermin-A",-1.07115769228297,1.22731935015166e-06,"other"
"109",8.79305875655001,7.878861721844,8.94532591818592,9.08116300031508,8.88429422289945,8.7370132522259,8.539,8.835,0.296,"Dcor_evm.model.hic_scaffold_10_pilon.79","PREDICTED: dopamine N-acetyltransferase-like",0.643174263577969,0.696201594770251,"not_sig"
