"OG"	"group"	"Dcor_Gene"	"Liom_Gene"	"Liom_change"	"Liom_beta_D1"	"Liom_beta_d2"	"Liom_padj_D1vC"	"Liom_padj_D2vC"	"Annotation"	"Dcor_change"	"Dcor_beta_D1"	"Dcor_beta_d2"	"Dcor_padj_D1vC"	"Dcor_padj_D2vC"
"OG0000300"	820	"Dcor_evm.model.hic_scaffold_9_pilon.1355"	"Liom_evm.model.scaffold06441.1"	"D1-enriched"	3.80603467340898	-4.48039677433193	1.14056020734015e-08	3.43628871823993e-11	"Ninjurin-2"	"D1-enriched"	6.02148882066662	-1.71932293220005	3.73052596666818e-14	0.00019510042012745
"OG0000312"	840	"Dcor_evm.model.hic_scaffold_3_pilon.1047"	"Liom_evm.model.scaffold35694.1"	"D1-enriched"	3.81462368509584	0.731409669219936	1.17468247366359e-13	0.348039468838253	"High affinity cationic amino acid transporter 1"	"D1-enriched"	2.63497669909387	0.541297218483971	0.000707049283227708	0.259376243264362
"OG0000326"	869	"Dcor_evm.model.hic_scaffold_6_pilon.1280"	"Liom_evm.model.scaffold34123.4"	"D1-enriched"	2.55943028468587	-0.932142368630901	4.1875208343888e-13	0.0259024473990683	"Peptide transporter family 1"	"D1-enriched"	4.13295382421651	0.723162806892116	1.27487501583387e-05	0.220855002209149
"OG0000334"	886	"Dcor_evm.model.hic_scaffold_9_pilon.1373"	"Liom_evm.model.scaffold26782.2"	"D1-enriched"	8.2390766706734	3.3434906179035	2.63779932677345e-53	1.03060213521975e-09	"Glucose dehydrogenase [FAD, quinone]"	"D1-enriched"	6.09972349585306	-3.95270237795381	0.00447068394757144	0.000575088835008295
"OG0000360"	933	"Dcor_evm.model.hic_scaffold_1_pilon.531"	"Liom_evm.model.scaffold09654.1"	"D1-enriched"	2.04956453816925	-4.11322867754371	0.0326894086136	1.64919489959237e-06	"Putative inorganic phosphate cotransporter"	"D1-enriched"	2.50642915437401	-1.27789483020247	0.000828814456015101	0.00180305274115306
"OG0000485"	1143	"Dcor_evm.model.hic_scaffold_11_pilon.17"	"Liom_evm.model.scaffold39570.1"	"D1-enriched"	4.78473533410327	-2.49773681885272	9.90548191758322e-06	0.0525985877759279	"Major facilitator superfamily domain-containing protein 8"	"D1-enriched"	3.50647006091714	-0.715616361633211	0.0095931576291423	0.389778873047564
"OG0000485"	1143	"Dcor_evm.model.hic_scaffold_4_pilon.852"	"Liom_evm.model.scaffold39570.1"	"D1-enriched"	4.78473533410327	-2.49773681885272	9.90548191758322e-06	0.0525985877759279	"Major facilitator superfamily domain-containing protein 8"	"D1-enriched"	3.9390754820461	0.0383419360281981	0.000411230057592814	0.964475351706267
"OG0000669"	1370	"Dcor_evm.model.hic_scaffold_4_pilon.386"	"Liom_evm.model.scaffold12991.1"	"D1-enriched"	3.52395295129298	-2.51407695787078	1.64742103129142e-12	3.70370291546302e-06	"Bumetanide-sensitive sodium-(potassium)-chloride cotransporter"	"D1-enriched"	3.83343469032785	-4.50989136415497	0.00709356791582191	3.04767443802587e-10
"OG0000771"	1494	"Dcor_evm.model.hic_scaffold_7_pilon.965"	"Liom_evm.model.scaffold56734.2"	"D1-enriched"	4.0422941830151	-2.99213798788472	2.05544170313203e-06	0.00104076486563607	"Sodium/hydrogen exchanger 9B2"	"D1-enriched"	4.72082070043606	-5.13059162879236	0.00196066881544931	1.67799302446317e-11
"OG0000972"	1724	"Dcor_evm.model.hic_scaffold_7_pilon.1569"	"Liom_evm.model.scaffold25479.1"	"D1-enriched"	5.34736696256516	-3.33992545277305	1.59547932551294e-14	8.56524636366505e-05	"Phosphatidate cytidylyltransferase 2"	"D1-enriched"	4.45504861628258	-4.14630341251853	2.27111781535512e-06	1.32609256516552e-16
"OG0001032"	1784	"Dcor_evm.model.hic_scaffold_9_pilon.462"	"Liom_evm.model.scaffold29851.1"	"D1-enriched"	2.41614840192833	-0.680209669173991	1.56424477211223e-14	0.0905590248363178	"Facilitated trehalose transporter Tret1 "	"D1-enriched"	7.70895775724846	-2.55183606921921	4.622150715217e-10	0.000345180412313664
"OG0001032"	1784	"Dcor_evm.model.hic_scaffold_9_pilon.463"	"Liom_evm.model.scaffold29851.1"	"D1-enriched"	2.41614840192833	-0.680209669173991	1.56424477211223e-14	0.0905590248363178	"Facilitated trehalose transporter Tret1 "	"D1-enriched"	3.33490058807404	-5.45125484920707	0.0361444134672719	2.01970756372791e-11
"OG0001032"	1784	"Dcor_evm.model.hic_scaffold_9_pilon.462"	"Liom_evm.model.scaffold20570.1"	"D1-enriched"	2.99449421324911	-1.15544964147633	1.15032463206837e-07	0.13327749381836	"Facilitated trehalose transporter Tret1 "	"D1-enriched"	7.70895775724846	-2.55183606921921	4.622150715217e-10	0.000345180412313664
"OG0001032"	1784	"Dcor_evm.model.hic_scaffold_9_pilon.463"	"Liom_evm.model.scaffold20570.1"	"D1-enriched"	2.99449421324911	-1.15544964147633	1.15032463206837e-07	0.13327749381836	"Facilitated trehalose transporter Tret1 "	"D1-enriched"	3.33490058807404	-5.45125484920707	0.0361444134672719	2.01970756372791e-11
"OG0001061"	1821	"Dcor_evm.model.hic_scaffold_3_pilon.777"	"Liom_evm.model.scaffold18510.7"	"D1-enriched"	2.72424435732502	-1.87108758090306	0.000376830719442289	0.0308086656156804	"Patched domain-containing protein 3"	"D1-enriched"	4.33037489522932	-3.50714884323087	0.00497470554400431	1.61786509002745e-05
"OG0001103"	1858	"Dcor_evm.model.hic_scaffold_5_pilon.75"	"Liom_evm.model.scaffold53297.3"	"D1-enriched"	5.152990953213	-0.181095453450219	6.05667802067981e-76	0.773494860858959	"Equilibrative nucleoside transporter 3"	"D1-enriched"	3.56675347193965	0.787928265607034	1.61701689058894e-06	0.080409459407362
"OG0001374"	2120	"Dcor_evm.model.hic_scaffold_10_pilon.1415"	"Liom_evm.model.scaffold00903.1"	"D1-enriched"	5.94549911287058	-0.0855791064792715	6.74411863915032e-10	0.973191183187276	"Ankyrin repeat and death domain-containing protein 1A"	"D1-enriched"	4.80437290214304	-3.68391774852055	5.7736889183097e-10	8.65230737313318e-15
"OG0001661"	2378	"Dcor_evm.model.hic_scaffold_9_pilon.258"	"Liom_evm.model.scaffold04564.1"	"D1-enriched"	3.02538683622447	-2.97529284136227	9.82064176980257e-05	0.00150140079006481	"Dihydropteridine reductase"	"D1-enriched"	3.50415700989204	-3.25281947987564	0.0111024153602181	0.000471858522643839
"OG0001675"	2390	"Dcor_evm.model.hic_scaffold_1_pilon.325"	"Liom_evm.model.scaffold26443.4"	"D1-enriched"	3.77593321167108	-1.24888800950011	6.86597749834815e-16	0.025516906061272	"NAD kinase"	"D1-enriched"	3.652201559852	-0.0860859765591232	3.06294968342993e-06	0.886230394509387
"OG0001824"	2518	"Dcor_evm.model.hic_scaffold_7_pilon.1146"	"Liom_evm.model.scaffold08690.6"	"D1-enriched"	2.08876137917653	-2.47866943887572	0.00581240520563744	0.00248855046333161	"Armadillo repeat-containing protein 2 "	"D1-enriched"	3.50456742055158	-5.02122170658349	0.00031832814396906	7.30028128145115e-23
"OG0002126"	2779	"Dcor_evm.model.hic_scaffold_3_pilon.512"	"Liom_evm.model.scaffold43223.2"	"D1-enriched"	4.95274615344991	-1.74717243972098	5.59240980153316e-17	0.0107294880398963	"Ester hydrolase C11orf54 homolog"	"D1-enriched"	2.80741038344033	-2.51229532049616	0.00793634352723691	3.4494311216493e-06
"OG0002297"	2928	"Dcor_evm.model.hic_scaffold_5_pilon.737"	"Liom_evm.model.scaffold17231.1"	"D1-enriched"	2.929436157185	0.652857349257177	2.06790651256469e-07	0.471324891155349	"Apoptosis-resistant E3 ubiquitin protein ligase 1 "	"D1-enriched"	3.17860259570599	-1.17729450797114	0.005370207204782	0.0677332840001791
"OG0002997"	3555	"Dcor_evm.model.hic_scaffold_6_pilon.1650"	"Liom_evm.model.scaffold08513.1"	"D1-enriched"	2.14982637806604	-1.67204062907455	4.0517267403915e-05	0.00287497062999649	"Unconventional myosin IC"	"D1-enriched"	4.82396070333849	-1.68414948903567	8.00552665736275e-11	6.02638759230611e-05
"OG0002997"	3555	"Dcor_evm.model.hic_scaffold_6_pilon.1650"	"Liom_evm.model.scaffold38757.1"	"D1-enriched"	2.1852412010484	-2.37819632226477	0.0121938790536219	0.00823324320523661	"Unconventional myosin IC"	"D1-enriched"	4.82396070333849	-1.68414948903567	8.00552665736275e-11	6.02638759230611e-05
"OG0003140"	3678	"Dcor_evm.model.hic_scaffold_2_pilon.347"	"Liom_evm.model.scaffold54444.1"	"D1-enriched"	4.21509217291324	-1.18865598800178	1.65092760492372e-36	0.00159892417212623	"Copper-transporting ATPase 1"	"D1-enriched"	3.64373966002253	-0.102309190035608	2.76999267608659e-10	0.815893599540194
"OG0004347"	4758	"Dcor_evm.model.hic_scaffold_6_pilon.1783"	"Liom_evm.model.scaffold22117.4"	"D1-enriched"	9.03175164655204	2.50000010021951	9.92193229207099e-25	0.0156134752124079	"hypothetical protein"	"D1-enriched"	8.35697738352087	-2.06310626339204	4.24508452536695e-08	0.0229150858382471
"OG0004347"	4758	"Dcor_evm.model.hic_scaffold_6_pilon.1781"	"Liom_evm.model.scaffold22117.4"	"D1-enriched"	9.03175164655204	2.50000010021951	9.92193229207099e-25	0.0156134752124079	"hypothetical protein"	"D1-enriched"	8.09128724945462	-1.42437949625651	0.000459171646725402	0.325498277682247
"OG0004412"	4821	"Dcor_evm.model.hic_scaffold_5_pilon.423"	"Liom_evm.model.scaffold48281.1"	"D1-enriched"	4.64699460200378	-1.0754645065609	1.74993445991354e-24	0.0572216289707051	"hypothetical protein"	"D1-enriched"	3.09849150756859	-1.90453572759182	0.00120195799311442	0.00019333944844948
"OG0004447"	4855	"Dcor_evm.model.hic_scaffold_8_pilon.696"	"Liom_evm.model.scaffold34595.2"	"D1-enriched"	2.25853191383159	-1.47553399468093	0.00230299376161437	0.0888108452257611	"PDZ domain-containing protein 2"	"D1-enriched"	3.22776196339427	-0.804674733370682	1.56368079348739e-05	0.0711871783568768
"OG0004581"	4971	"Dcor_evm.model.hic_scaffold_8_pilon.205"	"Liom_evm.model.scaffold60095.2"	"D1-enriched"	7.47312603616761	1.7626081953546	1.02172601040461e-73	8.26655430304978e-05	"Major facilitator superfamily domain-containing protein 6"	"D1-enriched"	3.89214849311063	-5.95632360772003	0.0011112739849082	5.9142793886029e-21
"OG0005314"	5630	"Dcor_evm.model.hic_scaffold_10_pilon.559"	"Liom_evm.model.scaffold58579.4"	"D1-enriched"	3.07211667500291	1.21633478990711	0.0034137007350809	0.427031007961807	"Beta-1,4-glucuronyltransferase 1"	"D1-enriched"	3.95128009463126	-3.90828036387993	0.0161828689527258	9.15866799861821e-07
"OG0005589"	5868	"Dcor_evm.model.hic_scaffold_3_pilon.527"	"Liom_evm.model.scaffold52576.1"	"D1-enriched"	2.49218871069654	-0.0394531678176631	2.62922616398599e-08	0.973191183187276	"uncharacterized protein BDFB_001154"	"D1-enriched"	2.54762367588209	-1.50884592235451	1.64443567458258e-05	2.8047327827144e-06
"OG0005848"	6107	"Dcor_evm.model.hic_scaffold_3_pilon.268"	"Liom_evm.model.scaffold53836.2"	"D1-enriched"	4.01895791907987	0.161931415804727	1.40121718268729e-11	0.918721442644635	"Venom serine carboxypeptidase"	"D1-enriched"	4.96426711347455	-2.48357370312245	4.48577573665563e-11	3.50386445421908e-09
"OG0006715"	6897	"Dcor_evm.model.hic_scaffold_3_pilon.402"	"Liom_evm.model.scaffold56808.2"	"D1-enriched"	3.97096939915591	-3.22857860422507	2.5188529179593e-13	3.23799571820776e-09	"Leukocyte surface antigen CD53"	"D1-enriched"	3.95928543888308	-0.199314750457642	5.20883849449476e-05	0.777984143878563
"OG0006811"	6989	"Dcor_evm.model.hic_scaffold_2_pilon.569"	"Liom_evm.model.scaffold34656.1"	"D1-enriched"	3.12571909839919	-0.313672291771052	1.49668816925085e-17	0.658431072137226	"Protein windbeutel"	"D1-enriched"	5.82519255634384	0.782912858720448	4.37334948837496e-31	0.0128919704122366
"OG0006937"	7107	"Dcor_evm.model.hic_scaffold_8_pilon.243"	"Liom_evm.model.scaffold17236.1"	"D1-enriched"	3.54886260024567	-0.809603612831153	4.48081738646527e-10	0.340063599598274	"UMP-CMP kinase"	"D1-enriched"	3.78591623906774	1.06586073346347	3.55314250096466e-10	0.00258316159990555
"OG0007554"	7646	"Dcor_evm.model.hic_scaffold_9_pilon.1275"	"Liom_evm.model.scaffold30399.1"	"D1-enriched"	2.59798020225534	-1.09200451954913	0.000368215645229174	0.270360308393892	"GMP reductase 1"	"D1-enriched"	3.86875788327572	-1.15046606357292	3.57037596700967e-05	0.0348956072458165
"OG0007733"	7811	"Dcor_evm.model.hic_scaffold_5_pilon.1118"	"Liom_evm.model.scaffold08517.1"	"D1-enriched"	2.22150915198109	-0.467886015132792	0.0348202773556309	0.830170228946951	"PREDICTED: uncharacterized protein DDB_G0288805 isoform X1"	"D1-enriched"	5.7979361878616	-1.47064288320957	1.29973775944272e-10	0.00528964854787698
"OG0007943"	7985	"Dcor_evm.model.hic_scaffold_1_pilon.1034"	"Liom_evm.model.scaffold17668.2"	"D1-enriched"	4.22372049367622	-0.252969662174086	6.21426018203371e-27	0.772957402942567	"Differentially expressed in FDCP 6 homolog"	"D1-enriched"	2.05831464363072	-2.35048230298695	0.0096230721679093	1.74603336482107e-09
"OG0009366"	9056	"Dcor_evm.model.hic_scaffold_9_pilon.1319"	"Liom_evm.model.scaffold10700.1"	"D1-enriched"	4.14347591615927	-0.964058040311847	1.22099879000712e-13	0.212368983728413	"Coactosin-like protein "	"D1-enriched"	2.85002122364696	-1.31978293307533	0.000807661123014584	0.00491918382906415
"OG0012654"	9741	"Dcor_evm.model.hic_scaffold_60_pilon.10"	"Liom_evm.model.scaffold44401.1"	"D1-enriched"	8.76378850760035	2.52590169153952	6.00353130578227e-23	0.0162772883358687	"hypothetical protein"	"D1-enriched"	10.265292152599	1.55381896880702	1.73021027119475e-07	0.23306112761164
"OG0012654"	9741	"Dcor_evm.model.hic_scaffold_60_pilon.10"	"Liom_evm.model.scaffold31864.1"	"D1-enriched"	8.87049234678012	2.24772324493839	1.40419799984927e-23	0.037841111517095	"hypothetical protein"	"D1-enriched"	10.265292152599	1.55381896880702	1.73021027119475e-07	0.23306112761164
